0,1,4.35,2,5.7,19.9,37,106.6,0
0,1,1.89,2,5.9,28,32.5,66.9,0
0,1,1.02,2,6.1,24.3,36,110.9,1
0,2,0.7,2,5.4,18.8,28.6,41.4,0
0,1,3.03,2,8.6,30,43.1,112.7,2
0,2,3.31,2,5.4,22.4,26.4,61.8,0
0,1,5,2,5.3,24.3,32.5,60.4,0
0,1,5,2,5.3,14.9,25.5,84.1,0
0,2,3.05,2,5.4,20.7,29.2,60.4,0
0,2,1.34,2,5.5,19,24.6,35.3,0
0,2,0.31,1,5.4,20.7,29.2,60.4,0
0,1,3.13,2,5.4,17,28.2,110.9,0
0,1,2.59,2,5.4,30.2,37.8,81.4,0
0,1,1.28,2,5.5,19.9,32.2,71.5,0
0,1,4.61,2,5.4,14.7,22.7,48.9,0
9,1,3.18,2,5.4,19.8,26.3,63.8,0
0,2,3.18,2,5.3,23.1,33.6,58.7,0
0,2,0.03,2,5.4,20.7,17.9,60.4,0
99,2,0,2,5.5,24.9,39,66.5,0
0,1,0,2,5.7,20.6,38.4,84.2,0
0,1,5,2,5.7,31.7,50.2,122.3,0
0,2,1.47,2,5,19.1,33.4,53.4,0
6,2,2.52,2,6,19.9,30.8,64,1
6,2,2.52,2,5.5,25.9,34.7,62.9,0
0,2,1.43,2,5.4,20.7,29,58.4,0
0,2,0.64,2,5.4,20.7,14,60.4,0
0,1,0.55,2,5.4,20.7,16.8,18.7,0
0,2,1.22,2,4.8,16.5,25,41.1,0
0,2,5,2,8.1,20.7,30.2,19.5,2
0,1,1.15,2,5.4,20.7,15.9,60.4,0
0,1,1.15,2,4.7,20.1,32.5,98.9,0
3,1,1.43,2,5.4,12.2,18,26,0
0,2,0.64,2,5.2,24,33.9,58.1,0
0,2,2.18,2,5.4,14.1,24,28.1,0
0,2,2.12,2,5.4,13.7,21.4,44.7,0
0,1,0.84,2,5,17.1,28.3,94.7,0
0,1,1.63,2,5.9,21.6,28.1,51.4,0
0,1,1.63,2,5.5,21.9,30.6,96,0
0,2,5,2,5.4,24.8,38.7,60.7,0
0,2,5,2,5,20.4,28.7,53,0
0,2,1.49,2,5.4,23.2,30,59.2,0
0,1,1.27,2,5.1,18.1,27.1,59.5,0
0,1,0.4,2,5.1,13.3,22.8,67.3,0
0,1,2.19,2,5.4,20.7,23.5,60.4,0
0,2,0.06,2,5.3,24,41,85.5,0
0,1,2.51,2,5.3,17.4,26.3,66.7,0
0,1,0.64,2,5.3,17.8,29.8,102.8,0
0,2,1.75,2,6.8,28.9,35.5,39.3,2
3,2,4.61,2,5.4,14,25.2,64.1,0
0,2,3.35,2,5.4,20.7,17.8,60.4,0
0,1,3.35,2,5.4,20.7,29.2,105.7,0
0,2,4.77,2,5.3,27.9,40,75.5,0
0,1,1.2,2,5.4,20.7,12.5,60.4,0
0,2,4.71,2,5,19,30.5,63.4,0
0,2,4.17,2,4.8,20.5,27,47,0
0,2,4.17,2,6.4,19,31.1,41.5,1
0,2,0.5,2,5.4,17.1,24.6,53.4,0
1,2,0.54,2,5.2,16.9,28.7,54.5,0
8,1,2.08,2,6.8,38.6,43.2,64.4,2
0,1,0.04,2,5.4,16.4,26,62.2,0
0,1,0.04,2,5.4,19,28.2,74.6,0
0,2,0.04,2,5.7,23.8,31.4,53.5,0
0,1,1.08,2,5.4,21.4,31.3,76.3,0
0,1,4.67,2,5.2,18.7,32,82,0
4,1,5,2,5.4,19.9,34.8,60.4,0
0,2,0.91,2,4.8,22.2,32.1,53,0
0,1,3.07,2,6.6,28.5,35.1,101.2,2
0,2,0.37,2,5.4,15.3,25.1,34.2,0
0,2,4.19,1,5.4,20.7,15.1,60.4,0
0,1,3.08,2,5,27.9,33.9,89.2,0
0,2,5,2,5.1,23.2,33.6,48.1,0
0,1,2.25,2,5.4,13.2,19.6,33.7,0
0,2,0.2,2,5.4,20.7,19.7,22.3,0
0,1,5,2,6.2,25,36.2,95.4,1
0,2,1.27,1,5.4,20.7,29.2,60.4,0
0,2,1,2,7,20.7,44.7,59.7,2
1,1,0.54,2,5.4,14.6,20.4,33.1,0
0,2,0.54,1,5.4,16.1,24.8,60.4,0
0,2,1.29,2,6.3,31.6,40.3,53.3,1
0,2,4.67,2,5.3,17.8,27.4,61.2,0
0,2,0,2,5.3,15.5,23,52.5,0
0,1,1.27,2,5.4,20.7,29.2,60.4,0
4,1,0.87,2,10,24,37.4,77,2
0,2,0.55,2,5.7,32.1,43,49.8,0
0,1,5,2,5.7,28.6,38.2,99.6,0
0,2,5,2,5.6,19.2,32,56.5,0
0,2,2.58,2,5.3,26.1,39.8,49.9,0
0,2,1.33,2,4.9,21.3,30.1,60.4,0
0,1,2.25,2,5.5,21.1,32.8,89.7,0
0,1,1.32,2,5.4,26.9,32,87.2,0
0,1,0.66,2,5.4,20.7,17.5,60.4,0
0,2,2.22,2,5.1,18.9,31.4,60.3,0
0,1,0.11,2,5.4,20.7,14,60.4,0
0,2,3.22,2,5.3,21.3,31.5,49.7,0
3,1,1.54,2,6.4,24.7,31.8,60.4,1
0,1,0.29,2,5.4,20.7,13.1,60.4,0
0,1,5,2,5.4,20.7,19.7,60.4,0
0,1,5,2,5.4,20.7,16.3,60.4,0
0,1,3.2,2,5.1,23,36.5,113.2,0
0,2,5,2,5.4,23.7,33,54.2,0
0,2,0.03,1,5.4,15.5,23.1,51,0
1,1,2.03,2,4.1,18.7,29,83.8,0
0,1,0.5,2,5.4,13.8,22.5,55,0
7,2,5,2,6.2,23.7,29.3,45.1,1
0,2,0.54,2,5,16.5,23.2,48.3,0
0,2,5,2,5.4,17,24.7,37.7,0
0,2,2.64,2,5.4,20.7,16.2,60.4,0
0,2,5,1,5.4,20.7,29.2,16.6,0
0,2,1.4,2,5.6,26.4,34,62.5,0
4,2,5,2,5.2,20.7,23.9,45,0
7,1,5,1,8,22.2,28.2,45.7,2
0,1,5,2,5,17.7,26.5,49.6,0
0,2,1.29,1,5.4,12.5,19.6,27.2,0
0,1,3.03,2,5.3,22.6,34,103,0
0,2,2.92,2,5.4,20.7,17.2,60.4,0
0,1,2.53,2,8.4,26.1,36.5,53,2
0,2,1.89,2,5.3,25.3,33.1,34.2,0
0,1,0.58,2,5.1,18.1,29.2,62,0
4,1,1.2,2,5.6,22.8,33.4,82.8,0
6,1,1.25,2,5.5,23.1,34.2,94.6,0
0,2,2.2,2,5.2,19.9,27.6,25.3,0
0,2,1.65,2,5.3,20.7,29.2,36.9,0
0,2,1.43,2,5.1,23.2,36.8,57.6,0
0,1,1.13,2,5.8,24.4,35.5,111.2,0
0,2,1.03,2,6.3,20.7,29.2,73.6,1
0,2,5,2,5.1,13.8,26.2,56.6,0
0,1,0.67,2,5.5,18.3,28.6,93.6,0
6,2,5,2,4.9,20.7,29.2,50.7,0
6,2,1.63,2,5.2,19.7,33,60.4,0
0,1,3.48,2,5.2,14.2,20.4,46.9,0
0,2,2.69,2,5.4,20.7,15,60.4,0
0,2,0.28,2,5.9,34.9,50.5,44.5,0
0,1,3.09,2,5.4,20.7,17,60.4,0
0,1,1.14,2,6,22.4,40,108.9,1
0,1,3.81,2,5.9,23.9,39.5,60.4,0
0,1,2.18,2,5.7,20.7,30.5,85.9,0
0,1,5,2,6.1,26.8,35,77.2,1
0,2,1.28,2,6.5,20.7,42.5,60.4,2
5,1,4.26,2,4.8,16.7,29.2,99.6,0
0,2,1.21,2,5.7,23.9,34.5,46.9,0
0,1,1.04,2,5.1,21.8,29.4,92.5,0
0,2,4.67,2,6.5,36.1,43.6,55.4,2
0,1,1.21,2,4.5,22.3,32.9,93.6,0
0,1,0.64,2,5.4,20.7,19.2,33.8,0
0,1,5,2,4.9,26.2,37.5,91.4,0
5,2,5,1,5.7,23.2,30.5,50.1,0
0,1,2.26,2,5.7,23.4,28.6,36.5,0
0,2,3.28,2,5.4,20.7,17.8,60.4,0
4,1,1.65,2,5.3,25.5,34.6,124.3,0
0,2,5,1,5.4,20.7,15.8,60.4,0
0,2,1.27,2,5.4,20.7,16.7,60.4,0
0,2,2.58,2,4.6,19.6,30.7,89.8,0
0,2,2.03,2,5.5,19.2,25.7,56.7,0
0,2,2.13,2,8.2,28.9,43.8,63.8,2
0,1,0.86,2,5.6,27.2,43.5,60.4,0
0,2,0.21,2,4.8,18,30.4,51.7,0
5,1,0.19,2,9.6,32.4,35.1,48.4,2
0,1,3.82,2,5.3,24.8,35.7,90.5,0
0,1,1.07,2,5.4,20.7,16.3,19.6,0
0,2,5,2,5.5,21,30.8,52.1,0
0,1,2.2,2,5,21,35.3,99.3,0
0,1,5,2,8,28.3,35.5,87.8,2
0,1,0.92,2,5.2,16.2,23.3,58.9,0
0,1,0.3,2,5.6,27.7,45.2,98.5,0
0,1,2.68,1,5.3,16.4,25.2,60.9,0
4,1,5,2,5.5,15.5,29.1,71.4,0
0,1,5,2,5.4,16.6,26.6,97.1,0
0,1,0.78,2,5.4,20.7,18.5,26.1,0
0,1,1.07,1,5.4,20.7,16.5,60.4,0
0,2,1.07,1,4.7,20.7,29.2,60.4,0
0,2,0.56,2,5.4,14.3,18.5,29.3,0
0,1,0.56,1,5.4,12.9,20.2,33.3,0
0,1,5,2,8.9,35.1,45,81.6,2
0,1,5,2,5.4,24.5,34,79.9,0
0,1,5,2,5,20.5,34.2,106.3,0
6,2,5,2,5.1,17.4,28.2,39,0
0,2,0.77,2,5.4,20.7,17.2,60.4,0
0,1,0.54,2,5.2,17.8,28.1,64.8,0
0,1,0.63,2,5.4,17.3,25,43.4,0
4,2,0.44,2,5.4,23.6,37.5,62.4,0
0,2,0.61,2,5.4,18.4,24.9,32.1,0
0,1,3.22,2,5.8,25.5,33.3,81.7,0
0,1,2.98,2,5.4,20.7,16.5,60.4,0
0,1,5,1,5.6,18.7,30.8,90.9,0
0,1,1,1,5.4,20.7,29.2,60.4,0
0,1,0.92,2,5.4,20.7,12.5,60.4,0
0,1,0.34,2,4.5,19.7,31.9,95.3,0
0,2,0.34,2,10.6,22.3,28.1,38.1,2
0,2,0.87,2,5.4,21.2,34,69.4,0
0,1,0.97,2,5.5,23.6,35.5,94.4,0
0,1,0,2,5.4,12.1,16.4,17.3,0
0,1,0.76,2,5.4,18.9,31.2,122.8,0
0,1,0,2,5.4,28.2,37,70.8,0
0,1,1.83,2,5.4,16.1,29.5,94.6,0
0,2,1.06,1,5.4,20.7,29.2,29.1,0
0,2,1.37,2,5.6,31,45.5,45.2,0
0,1,2.22,2,5.4,20.7,22.2,60.4,0
0,2,2.22,2,4.8,16.9,30.8,62.5,0
9,1,0.83,2,7.3,21.7,33.2,81.9,2
7,1,3.33,2,5.4,24.4,32.3,74.1,0
0,2,1.58,2,5.4,20.7,20.4,60.4,0
0,1,5,1,5.4,24.7,39.7,117.1,0
0,2,1.27,1,5.4,20.7,18.3,60.4,0
0,2,5,2,6.2,29.7,31.1,47.8,1
5,2,0.56,2,5.2,23.1,32.2,53.4,0
0,1,0.51,2,5,22.5,37.5,138.3,0
0,2,0.59,2,5.4,15.6,22.7,41.4,0
0,1,1.42,2,6.1,21.7,36.9,107.5,1
0,1,1.42,2,6.1,20.8,31.8,93.7,1
0,2,5,2,5.4,20.7,15.9,60.4,0
4,2,0.89,1,5.2,17.4,27.9,60.4,0
0,2,5,2,5.5,20.7,27.2,59.8,0
0,2,0.13,2,5.4,20.7,19.5,14.6,0
0,1,0.13,2,5.4,20.7,17.6,20.9,0
3,1,2.3,2,5.5,19.4,32.4,102.8,0
0,1,2.3,2,5.4,20.7,17.2,60.4,0
0,1,1.97,1,5.3,16.8,28.9,72.8,0
0,1,1.97,2,5.4,20.7,15.2,60.4,0
0,1,1.74,2,5.9,32.3,37.4,97.9,0
0,1,0.93,1,5.4,20.7,15.2,60.4,0
0,1,0.74,2,5.4,20.7,14.7,60.4,0
0,2,1.28,2,5.4,20.7,17.7,60.4,0
0,1,0.73,2,5.2,23.5,38.5,89.2,0
0,1,1.13,1,5.4,20.7,17.5,60.4,0
0,1,2.78,2,4.9,15.8,27.4,66.3,0
0,1,0.17,2,5.3,29,41.2,83.1,0
0,2,0.17,2,4.6,17.7,24,43.8,0
0,2,4.25,2,5.1,20.7,28.4,62.3,0
0,2,5,2,5.8,19.6,34.9,62.3,0
0,1,2.04,2,5.4,20.7,29.2,60.4,0
4,2,4.04,2,5.1,16.5,27.3,60.4,0
0,2,3.09,2,5.4,24.9,38.9,73.6,0
0,1,1.37,2,5.4,20.7,16,60.4,0
0,2,5,2,5.4,13.5,19.2,34.7,0
2,1,1.16,2,5.4,20.7,25,31.6,0
0,1,1.37,2,4.9,27.7,35.4,86.9,0
4,1,3.14,2,4.9,17.5,31.5,68.8,0
0,1,5,2,5.3,22.4,36.3,105.5,0
0,1,1.15,1,5.4,20.7,29.2,60.4,0
0,1,0.7,2,5.4,20.7,25.8,29.2,0
0,1,5,2,5.4,15.5,23.1,32.9,0
0,1,4.19,2,5.5,17.8,28.5,77.5,0
0,1,1.43,2,5.4,20.7,15.4,60.4,0
0,1,0.54,2,5.4,15.8,22.4,60.4,0
0,2,2.37,2,5.2,22.5,32.8,64.4,0
0,2,1.52,1,5.4,20.7,18.5,60.4,0
8,2,4.11,2,5.4,22.2,30.1,38.6,0
0,1,3.45,2,4.8,24.2,36.3,84.7,0
0,2,1.02,2,4.2,25.5,25.3,36.2,0
0,2,0,2,5.4,18.6,27.4,45,0
0,1,5,2,5.3,19.1,31.9,87.7,0
0,2,5,2,5.4,13.2,22.3,42.4,0
0,2,5,2,5.9,19.1,31.5,62.4,0
77,1,5,2,5.6,17.4,29.9,81,0
7,2,1.43,2,5.3,20.9,29.7,47.8,0
0,1,0.35,2,5.8,17.8,31.2,54.7,0
0,2,0.13,2,5.4,20.8,34.7,51.3,0
0,1,2.42,2,5.4,20.7,29.2,60.4,0
7,2,2.78,2,7.2,28.7,36.4,51.6,2
0,2,1.18,2,5.4,20.7,16.7,22.7,0
0,1,1.03,2,5.8,27.7,35.5,61.5,0
0,1,5,2,5.4,20.7,18,60.4,0
0,1,0.05,2,5.4,20.7,14.4,60.4,0
7,2,5,2,5.6,18.7,29.7,54.3,0
0,2,0.64,2,5.4,15.3,24,28.4,0
0,1,1.04,2,5.1,15,25.6,81.4,0
0,1,0.64,2,6.4,23.6,31.8,80.7,1
0,1,2.15,2,5.1,23.9,33.5,91.4,0
2,2,3.07,2,4.4,19.6,27.8,60.4,0
0,2,1.54,2,5.4,15.4,26,48,0
0,1,2.9,2,4.8,16.7,27.7,75.3,0
0,2,1.68,2,5.4,21.6,31.6,69.6,0
0,1,5,2,5.6,19,32,71.4,0
0,1,0.93,2,5.5,14.4,22.6,62.5,0
0,1,0.86,2,7.2,33.6,40.9,94.3,2
0,1,4.04,2,5.9,30.9,43.2,81.2,0
0,2,0.77,2,6.7,25.9,39.8,64,2
0,2,2.15,1,5.6,24.5,32.5,60.5,0
0,1,1.2,2,5.1,17.2,28.3,105.3,0
0,2,1.61,2,6.4,26.5,38.2,77.4,1
0,2,2.58,2,5.4,27.2,32.6,43,0
0,2,3.18,2,5.4,22.9,36.5,59.8,0
0,2,5,1,5.4,20.7,17.7,19.8,0
0,1,1.61,2,5.6,26.6,36,102,0
7,1,5,2,8,26.9,36.2,59.9,2
99,2,1.27,2,10.7,28.5,30.9,42.2,2
0,2,5,2,5.3,21,30.4,51,0
8,1,5,2,10.3,24,32.6,56.7,2
0,2,1.23,2,5.4,20.7,18.2,60.4,0
6,1,3.4,2,5.4,20.3,30,80.9,0
0,2,3.05,2,5.4,21,34,49,0
0,1,0.26,2,4.6,26,40.8,95.8,0
0,2,0.1,2,5.2,14.9,24.4,43,0
0,1,1.06,2,5.6,20.8,32,119.6,0
7,2,0.35,2,5.7,26.9,34,60.4,0
0,1,3.87,2,4.8,19.9,34.7,110.9,0
0,1,0.06,1,5.4,20.7,19.1,60.4,0
0,1,1.63,2,5.9,21.7,37.6,88.4,0
0,1,1.63,2,5.4,12.9,19.1,34.7,0
0,1,2.19,2,5.6,18.1,29.4,86.6,0
0,2,1.05,2,5.9,18.9,20,26.1,0
0,1,3,2,4.5,17.3,34.5,110.3,0
0,1,0.65,2,5.4,20.7,15.5,60.4,0
0,2,2.29,1,5.1,14.2,25.5,60.4,0
0,2,4.25,2,6.4,22.3,36,72.9,1
0,1,5,2,6.2,20.9,30.7,61.7,1
0,2,2.69,2,5.4,20.7,15,60.4,0
0,2,0.51,1,5.4,20.7,18.1,60.4,0
0,1,0.51,2,5.7,20.7,29.2,86.6,0
4,1,0.89,2,5.6,16.3,29.8,94.5,0
0,2,0.13,2,5.8,30.5,36.4,58.4,0
0,2,0.69,2,5.4,18,25,39,0
0,1,0.57,1,5.4,20.7,16.2,60.4,0
0,1,0.57,2,6.7,23,32.3,71,2
3,2,0.86,1,5.4,20.7,29.2,53.2,0
0,2,0.29,2,5.4,18.7,26.5,62.6,0
0,1,0.86,2,5.2,19.1,24,60.4,0
5,1,2.86,2,6.3,31.1,41.2,71.5,1
4,2,5,2,5.4,20.7,26.7,56.6,0
99,2,0.67,2,5.5,19.8,29.5,43.3,0
0,1,1.78,2,5.6,23.4,31.8,56.3,0
6,2,2.29,2,5.7,15,21,43.4,0
0,2,1.27,1,5,17.5,29.3,60,0
0,2,5,2,5.5,18.2,33,75.3,0
0,2,0.1,1,5.4,13.9,21,60.4,0
0,2,1.45,2,5.4,14.3,19.3,38.4,0
0,2,3.28,2,5.2,18.5,28,62.3,0
6,1,2.69,2,5.4,19.7,32.9,101,0
5,1,0.56,2,4.6,26.1,33.9,94.4,0
0,2,2.19,2,5.5,34.2,45.5,73.8,0
0,2,1.15,2,5.7,26.5,36.8,75.5,0
0,1,5,2,12.5,24.1,33.8,88.3,2
0,2,3.48,2,5.4,12.1,17.7,23.9,0
0,2,0.75,2,5.3,15.4,22.2,51.6,0
8,2,0.81,2,9.3,25.4,37.2,41.6,2
2,1,0.83,1,5.3,12.9,22.2,60.4,0
0,2,3.92,2,5.5,20.1,28.7,50.8,0
6,1,0.49,2,5.3,24.8,31.8,82.2,0
0,2,1.43,2,5.4,20.7,17,60.4,0
0,2,0,2,5.4,20.7,24.6,60.4,0
0,2,0.97,2,5.4,20.7,17.2,60.4,0
0,2,5,2,5.4,28.5,38,61.9,0
0,2,5,2,5.4,20.7,16.2,60.4,0
0,1,1.29,2,5.6,24.5,31.5,96.1,0
0,1,0.64,2,5.4,20.7,17,60.4,0
0,2,0.47,2,5.4,20.7,21.9,60.4,0
0,1,0.43,2,6.3,29.3,39.5,74.8,1
0,2,5,2,5.4,20.7,18.4,60.4,0
0,1,2.02,2,4.7,18.8,32.6,94.3,0
0,1,5,2,5.5,18.6,29.8,84.4,0
0,2,0.86,2,5.4,20.7,14.8,60.4,0
0,2,2.24,2,5.4,20.7,15.3,60.4,0
0,1,1.39,2,5.8,25.6,37,83.4,0
0,1,0.72,2,5.4,20.7,29.2,60.4,0
0,2,2.57,2,5.1,25.3,30.8,56.7,0
0,1,0.89,1,5.4,20.7,14.4,60.4,0
0,2,1.18,2,5.9,25.3,33.9,46.7,0
0,1,4.61,2,5.4,20.7,20.8,21.1,0
5,2,3.79,2,8,22.1,29.3,39.5,2
0,1,0.73,2,5.4,15.8,24,38.4,0
0,1,0.73,2,5.4,16.1,23.6,63.8,0
0,2,2.14,2,5.5,21.6,28,60.4,0
0,2,2.65,2,5.5,22.7,35.2,70.5,0
0,2,4.16,2,5.4,20.7,22.9,23.5,0
0,1,3.79,2,5.4,20.7,22,60.4,0
0,1,0.91,1,5.4,20.7,22.5,38.5,0
0,2,5,2,5.4,14,24.5,42.3,0
0,1,0.58,2,5.4,24.3,31.2,92.9,0
0,2,3.17,2,5.4,23.6,39.5,80.2,0
0,1,1.45,1,5.4,20.7,14,60.4,0
